,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
639,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
640,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
641,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
642,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
643,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
644,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
645,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
646,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
647,,800-200012.02,,CNX25001W5,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
648,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B33A,DCN5
649,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
650,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
651,,800-200012.02,,CNX25001W5,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
652,,800-200012.02,,CNX242078Q,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
653,,800-200012.02,,CNX242078Q,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
654,,800-200012.02,,CNX242078Q,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
655,,800-200012.02,,CNX242078Q,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
656,,800-200012.02,,CNX242078Y,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
657,,800-200012.02,,CNX242078Y,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
658,,800-200012.02,,CNX242078Y,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
659,,800-200012.02,,CNX242078Y,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B36A,DCS11
660,,800-200012.02,,CNX242078Y,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
661,,800-200012.02,,CNX242078Y,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
662,,800-200012.02,,CNX242078Y,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
663,,800-200012.02,,CNX242078Y,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
664,,800-200012.02,,CNX242078Y,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
665,,800-200012.02,,CNX242078Y,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
666,,800-200012.02,,CNX242078Y,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
667,,800-200012.02,,CNX242078Y,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
668,,800-200012.02,,CNX242078Y,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
669,,800-200012.02,,CNX242078Y,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
670,,800-200012.02,,CNX242078Y,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
671,,800-200012.02,,CNX242078Y,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
672,,800-200012.02,,CNX242079Q,CHN,,0,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
673,,800-200012.02,,CNX242079Q,CHN,,0,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
674,,800-200012.02,,CNX242079Q,CHN,,1,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
675,,800-200012.02,,CNX242079Q,CHN,,1,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
676,,800-200012.02,,CNX242079Q,CHN,,2,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
677,,800-200012.02,,CNX242079Q,CHN,,2,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
678,,800-200012.02,,CNX242079Q,CHN,,3,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
679,,800-200012.02,,CNX242079Q,CHN,,3,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
680,,800-200012.02,,CNX242079Q,CHN,,0,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
681,,800-200012.02,,CNX242079Q,CHN,,0,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
682,,800-200012.02,,CNX242079Q,CHN,,1,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
683,,800-200012.02,,CNX242079Q,CHN,,1,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
684,,800-200012.02,,CNX242079Q,CHN,,2,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
685,,800-200012.02,,CNX242079Q,CHN,,2,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
686,,800-200012.02,,CNX242079Q,CHN,,3,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
687,,800-200012.02,,CNX242079Q,CHN,,3,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
688,,800-200012.02,,CNX242079Q,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
689,,800-200012.02,,CNX242079Q,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
690,,800-200012.02,,CNX242079Q,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
691,,800-200012.02,,CNX242079Q,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
692,,800-200012.02,,CNX242079Q,CHN,,2,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
693,,800-200012.02,,CNX242079Q,CHN,,2,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
694,,800-200012.02,,CNX242079Q,CHN,,3,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
695,,800-200012.02,,CNX242079Q,CHN,,3,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
696,,800-200012.02,,CNX242079Q,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
697,,800-200012.02,,CNX242079Q,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
698,,800-200012.02,,CNX242079Q,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
699,,800-200012.02,,CNX242079Q,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
700,,800-200012.02,,CNX242079Q,CHN,,2,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
701,,800-200012.02,,CNX242079Q,CHN,,2,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
702,,800-200012.02,,CNX242079Q,CHN,,3,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
703,,800-200012.02,,CNX242079Q,CHN,,3,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
704,,800-200012.02,,CNX243007V,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
705,,800-200012.02,,CNX243007V,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
706,,800-200012.02,,CNX243007V,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
707,,800-200012.02,,CNX243007V,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
708,,800-200012.02,,CNX243007V,CHN,,2,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
709,,800-200012.02,,CNX243007V,CHN,,2,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
710,,800-200012.02,,CNX243007V,CHN,,3,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
711,,800-200012.02,,CNX243007V,CHN,,3,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
712,,800-200012.02,,CNX243007V,CHN,,0,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
713,,800-200012.02,,CNX243007V,CHN,,0,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
714,,800-200012.02,,CNX243007V,CHN,,1,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
715,,800-200012.02,,CNX243007V,CHN,,1,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
716,,800-200012.02,,CNX243007V,CHN,,2,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
717,,800-200012.02,,CNX243007V,CHN,,2,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
718,,800-200012.02,,CNX243007V,CHN,,3,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
719,,800-200012.02,,CNX243007V,CHN,,3,,,1,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
720,,800-200012.02,,CNX243007V,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
721,,800-200012.02,,CNX243007V,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
722,,800-200012.02,,CNX243007V,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
723,,800-200012.02,,CNX243007V,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
724,,800-200012.02,,CNX243007V,CHN,,2,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
725,,800-200012.02,,CNX243007V,CHN,,2,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
726,,800-200012.02,,CNX243007V,CHN,,3,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
727,,800-200012.02,,CNX243007V,CHN,,3,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
728,,800-200012.02,,CNX243007V,CHN,,0,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
729,,800-200012.02,,CNX243007V,CHN,,0,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
730,,800-200012.02,,CNX243007V,CHN,,1,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
731,,800-200012.02,,CNX243007V,CHN,,1,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
732,,800-200012.02,,CNX243007V,CHN,,2,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
733,,800-200012.02,,CNX243007V,CHN,,2,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
734,,800-200012.02,,CNX243007V,CHN,,3,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
735,,800-200012.02,,CNX243007V,CHN,,3,,,1,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
736,,800-200012.02,,CNX2430086,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
737,,800-200012.02,,CNX2430086,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
738,,800-200012.02,,CNX2430086,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
739,,800-200012.02,,CNX2430086,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
740,,800-200012.02,,CNX243008D,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
741,,800-200012.02,,CNX243008D,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
742,,800-200012.02,,CNX243008D,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
743,,800-200012.02,,CNX243008D,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
744,,800-200012.02,,CNX244016Q,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
745,,800-200012.02,,CNX244016Q,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
746,,800-200012.02,,CNX244016Q,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
747,,800-200012.02,,CNX244016Q,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
748,,800-200012.02,,CNX244016Q,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
749,,800-200012.02,,CNX244016Q,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
750,,800-200012.02,,CNX244016Q,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
751,,800-200012.02,,CNX244016Q,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
752,,800-200012.02,,CNX244016Q,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
753,,800-200012.02,,CNX244016Q,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
754,,800-200012.02,,CNX244016Q,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
755,,800-200012.02,,CNX244016Q,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
756,,800-200012.02,,CNX244016Q,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
757,,800-200012.02,,CNX244016Q,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
758,,800-200012.02,,CNX244016Q,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
759,,800-200012.02,,CNX244016Q,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
760,,800-200012.02,,CNX244016R,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
761,,800-200012.02,,CNX244016R,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
762,,800-200012.02,,CNX244016R,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
763,,800-200012.02,,CNX244016R,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
764,,800-200012.02,,CNX244016R,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
765,,800-200012.02,,CNX244016R,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
766,,800-200012.02,,CNX244016R,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
767,,800-200012.02,,CNX244016R,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
768,,800-200012.02,,CNX244016R,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
769,,800-200012.02,,CNX244016R,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
770,,800-200012.02,,CNX244016R,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
771,,800-200012.02,,CNX244016R,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
772,,800-200012.02,,CNX244016R,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
773,,800-200012.02,,CNX244016R,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
774,,800-200012.02,,CNX244016R,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
775,,800-200012.02,,CNX244016R,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
776,,800-200012.02,,CNX24501LJ,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
777,,800-200012.02,,CNX24501LJ,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
778,,800-200012.02,,CNX24501LJ,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
779,,800-200012.02,,CNX24501LJ,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
780,,800-200012.02,,CNX24501ZX,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
781,,800-200012.02,,CNX24501ZX,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
782,,800-200012.02,,CNX24501ZX,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
783,,800-200012.02,,CNX24501ZX,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
784,,800-200012.02,,CNX24501ZX,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
785,,800-200012.02,,CNX24501ZX,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
786,,800-200012.02,,CNX24501ZX,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
787,,800-200012.02,,CNX24501ZX,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
788,,800-200012.02,,CNX24501ZX,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
789,,800-200012.02,,CNX24501ZX,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
790,,800-200012.02,,CNX24501ZX,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
791,,800-200012.02,,CNX24501ZX,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
792,,800-200012.02,,CNX24501ZX,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
793,,800-200012.02,,CNX24501ZX,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
794,,800-200012.02,,CNX24501ZX,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
795,,800-200012.02,,CNX24501ZX,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
796,,800-200012.02,,CNX24606J5,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
797,,800-200012.02,,CNX24606J5,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
798,,800-200012.02,,CNX24606J5,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
799,,800-200012.02,,CNX24606J5,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
800,,800-200012.02,,CNX24606J5,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
801,,800-200012.02,,CNX24606J5,CHN,,0,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
802,,800-200012.02,,CNX24606J5,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B35A,DCS12
803,,800-200012.02,,CNX24606J5,CHN,,1,,,0,0603,0,n/a,IOM 0,n/a,R3B34A,DCN5
804,,800-200012.02,,CNX24606J5,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
805,,800-200012.02,,CNX24606J5,CHN,,0,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
806,,800-200012.02,,CNX24606J5,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B35A,DCS12
807,,800-200012.02,,CNX24606J5,CHN,,1,,,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
808,,800-200012.02,,CNX24606J5,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
809,,800-200012.02,,CNX24606J5,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
810,,800-200012.02,,CNX24606J5,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
811,,800-200012.02,,CNX24606J5,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
812,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
813,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
814,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
815,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
816,,800-200012.02,,CNX247001D,CHN,,0,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
817,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
818,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
819,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
820,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
821,,800-200012.02,,CNX247001D,CHN,,1,,,5,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
822,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
823,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
824,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
825,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
826,,800-200012.02,,CNX247001D,CHN,,0,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
827,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
828,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
829,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
830,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
831,,800-200012.02,,CNX247001D,CHN,,1,,,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
832,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
833,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
834,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
835,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
836,,800-200012.02,,CNX247001D,CHN,,0,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
837,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B34A,DCN5
838,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
839,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
840,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
841,,800-200012.02,,CNX247001D,CHN,,1,,,0,0603,1,n/a,IOM 1,n/a,R3B36A,DCS11
842,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
843,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
844,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
845,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
846,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
847,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B34A,DCN5
848,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
849,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
850,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
851,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B36A,DCS11
852,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
853,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
854,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
855,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
856,,800-200012.02,,CNX247001D,CHN,,0,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
857,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B34A,DCN5
858,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
859,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
860,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
861,,800-200012.02,,CNX247001D,CHN,,1,,,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,R3B36A,DCS11
