245,800-200012.02,CNX24904XK,CHN,3,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
246,800-200012.02,CNX24904XK,CHN,3,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
247,800-200012.02,CNX24904XK,CHN,3,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
248,800-200012.02,CNX24904XK,CHN,0,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
249,800-200012.02,CNX24904XK,CHN,0,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
250,800-200012.02,CNX24904XK,CHN,0,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
251,800-200012.02,CNX24904XK,CHN,0,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
252,800-200012.02,CNX24904XK,CHN,0,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
253,800-200012.02,CNX24904XK,CHN,1,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
254,800-200012.02,CNX24904XK,CHN,1,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
255,800-200012.02,CNX24904XK,CHN,1,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
256,800-200012.02,CNX24904XK,CHN,1,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
257,800-200012.02,CNX24904XK,CHN,1,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
258,800-200012.02,CNX24904XK,CHN,2,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
259,800-200012.02,CNX24904XK,CHN,2,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
260,800-200012.02,CNX24904XK,CHN,2,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
261,800-200012.02,CNX24904XK,CHN,2,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
262,800-200012.02,CNX24904XK,CHN,2,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
263,800-200012.02,CNX24904XK,CHN,3,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
264,800-200012.02,CNX24904XK,CHN,3,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
265,800-200012.02,CNX24904XK,CHN,3,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
266,800-200012.02,CNX24904XK,CHN,3,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
267,800-200012.02,CNX24904XK,CHN,3,3,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
268,800-200012.02,CNX24904XK,CHN,0,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
269,800-200012.02,CNX24904XK,CHN,0,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
270,800-200012.02,CNX24904XK,CHN,0,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
271,800-200012.02,CNX24904XK,CHN,0,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
272,800-200012.02,CNX24904XK,CHN,0,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
273,800-200012.02,CNX24904XK,CHN,1,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
274,800-200012.02,CNX24904XK,CHN,1,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
275,800-200012.02,CNX24904XK,CHN,1,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
276,800-200012.02,CNX24904XK,CHN,1,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
277,800-200012.02,CNX24904XK,CHN,1,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
278,800-200012.02,CNX24904XK,CHN,2,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
279,800-200012.02,CNX24904XK,CHN,2,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
280,800-200012.02,CNX24904XK,CHN,2,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
281,800-200012.02,CNX24904XK,CHN,2,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
282,800-200012.02,CNX24904XK,CHN,2,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
283,800-200012.02,CNX24904XK,CHN,3,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
284,800-200012.02,CNX24904XK,CHN,3,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
285,800-200012.02,CNX24904XK,CHN,3,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
286,800-200012.02,CNX24904XK,CHN,3,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
287,800-200012.02,CNX24904XK,CHN,3,3,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
288,800-200012.02,CNX24904XK,CHN,0,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
289,800-200012.02,CNX24904XK,CHN,0,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
290,800-200012.02,CNX24904XK,CHN,0,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
291,800-200012.02,CNX24904XK,CHN,0,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
292,800-200012.02,CNX24904XK,CHN,0,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
293,800-200012.02,CNX24904XK,CHN,1,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
294,800-200012.02,CNX24904XK,CHN,1,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
295,800-200012.02,CNX24904XK,CHN,1,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
296,800-200012.02,CNX24904XK,CHN,1,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
297,800-200012.02,CNX24904XK,CHN,1,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
298,800-200012.02,CNX24904XK,CHN,2,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
299,800-200012.02,CNX24904XK,CHN,2,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
300,800-200012.02,CNX24904XK,CHN,2,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
301,800-200012.02,CNX24904XK,CHN,2,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
302,800-200012.02,CNX24904XK,CHN,2,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
303,800-200012.02,CNX24904XK,CHN,3,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
304,800-200012.02,CNX24904XK,CHN,3,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
305,800-200012.02,CNX24904XK,CHN,3,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
306,800-200012.02,CNX24904XK,CHN,3,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
307,800-200012.02,CNX24904XK,CHN,3,4,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
308,800-200012.02,CNX24904XK,CHN,0,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
309,800-200012.02,CNX24904XK,CHN,0,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
310,800-200012.02,CNX24904XK,CHN,0,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
311,800-200012.02,CNX24904XK,CHN,0,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
312,800-200012.02,CNX24904XK,CHN,0,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
313,800-200012.02,CNX24904XK,CHN,1,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
314,800-200012.02,CNX24904XK,CHN,1,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
315,800-200012.02,CNX24904XK,CHN,1,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
316,800-200012.02,CNX24904XK,CHN,1,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
317,800-200012.02,CNX24904XK,CHN,1,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
318,800-200012.02,CNX24904XK,CHN,2,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
319,800-200012.02,CNX24904XK,CHN,2,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
320,800-200012.02,CNX24904XK,CHN,2,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
321,800-200012.02,CNX24904XK,CHN,2,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
322,800-200012.02,CNX24904XK,CHN,2,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
323,800-200012.02,CNX24904XK,CHN,3,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
324,800-200012.02,CNX24904XK,CHN,3,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
325,800-200012.02,CNX24904XK,CHN,3,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
326,800-200012.02,CNX24904XK,CHN,3,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
327,800-200012.02,CNX24904XK,CHN,3,4,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
328,800-200012.02,CNX24904XK,CHN,0,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
329,800-200012.02,CNX24904XK,CHN,0,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
330,800-200012.02,CNX24904XK,CHN,0,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
331,800-200012.02,CNX24904XK,CHN,0,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
332,800-200012.02,CNX24904XK,CHN,0,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
333,800-200012.02,CNX24904XK,CHN,1,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
334,800-200012.02,CNX24904XK,CHN,1,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
335,800-200012.02,CNX24904XK,CHN,1,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
336,800-200012.02,CNX24904XK,CHN,1,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
337,800-200012.02,CNX24904XK,CHN,1,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
338,800-200012.02,CNX24904XK,CHN,2,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
339,800-200012.02,CNX24904XK,CHN,2,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
340,800-200012.02,CNX24904XK,CHN,2,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
341,800-200012.02,CNX24904XK,CHN,2,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
342,800-200012.02,CNX24904XK,CHN,2,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
343,800-200012.02,CNX24904XK,CHN,3,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
344,800-200012.02,CNX24904XK,CHN,3,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
345,800-200012.02,CNX24904XK,CHN,3,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
346,800-200012.02,CNX24904XK,CHN,3,1,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
347,800-200012.02,CNX24904XK,CHN,3,1,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
348,800-200012.02,CNX24904XK,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
349,800-200012.02,CNX24904XK,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
350,800-200012.02,CNX24904XK,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
351,800-200012.02,CNX24904XK,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
352,800-200012.02,CNX24904XK,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
353,800-200012.02,CNX24904XK,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
354,800-200012.02,CNX24904XK,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
355,800-200012.02,CNX24904XK,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
356,800-200012.02,CNX24904XK,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
357,800-200012.02,CNX24904XK,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
358,800-200012.02,CNX24904XK,CHN,2,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
359,800-200012.02,CNX24904XK,CHN,2,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
360,800-200012.02,CNX24904XK,CHN,2,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
361,800-200012.02,CNX24904XK,CHN,2,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
362,800-200012.02,CNX24904XK,CHN,2,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
363,800-200012.02,CNX24904XK,CHN,3,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
364,800-200012.02,CNX24904XK,CHN,3,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
365,800-200012.02,CNX24904XK,CHN,3,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
366,800-200012.02,CNX24904XK,CHN,3,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
367,800-200012.02,CNX24904XK,CHN,3,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
368,800-200012.02,CNX2500063,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
369,800-200012.02,CNX2500063,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
370,800-200012.02,CNX2500063,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
371,800-200012.02,CNX2500063,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
372,800-200012.02,CNX2500063,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
373,800-200012.02,CNX2500063,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
374,800-200012.02,CNX2500063,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
375,800-200012.02,CNX2500063,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
376,800-200012.02,CNX2500063,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
377,800-200012.02,CNX2500063,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
378,800-200012.02,CNX2500063,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
379,800-200012.02,CNX2500063,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
380,800-200012.02,CNX2500063,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
381,800-200012.02,CNX2500063,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
382,800-200012.02,CNX2500063,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
383,800-200012.02,CNX2500063,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
384,800-200012.02,CNX240002C,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
385,800-200012.02,CNX240002C,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
386,800-200012.02,CNX240002C,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
387,800-200012.02,CNX240002C,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
388,800-200012.02,CNX240002C,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
389,800-200012.02,CNX240002C,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
390,800-200012.02,CNX240002C,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
391,800-200012.02,CNX240002C,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
392,800-200012.02,CNX240002C,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
393,800-200012.02,CNX240002C,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
394,800-200012.02,CNX240002C,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
395,800-200012.02,CNX240002C,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
396,800-200012.02,CNX240002C,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
397,800-200012.02,CNX240002C,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
398,800-200012.02,CNX240002C,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
399,800-200012.02,CNX240002C,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
400,800-200012.02,CNX240002G,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
401,800-200012.02,CNX240002G,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
402,800-200012.02,CNX240002G,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
403,800-200012.02,CNX240002G,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
404,800-200012.02,CNX240002G,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
405,800-200012.02,CNX240002G,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
406,800-200012.02,CNX240002G,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
407,800-200012.02,CNX240002G,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
408,800-200012.02,CNX240002G,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
409,800-200012.02,CNX240002G,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
410,800-200012.02,CNX240002G,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
411,800-200012.02,CNX240002G,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
412,800-200012.02,CNX240002G,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
413,800-200012.02,CNX240002G,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
414,800-200012.02,CNX240002G,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
415,800-200012.02,CNX240002G,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
416,800-200012.02,CNX2440687,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
417,800-200012.02,CNX2440687,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
418,800-200012.02,CNX2440687,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
419,800-200012.02,CNX2440687,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
420,800-200012.02,CNX2440687,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
421,800-200012.02,CNX2440687,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
422,800-200012.02,CNX2440687,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
423,800-200012.02,CNX2440687,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
424,800-200012.02,CNX2440687,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
425,800-200012.02,CNX2440687,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
426,800-200012.02,CNX2440687,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
427,800-200012.02,CNX2440687,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
428,800-200012.02,CNX2440687,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
429,800-200012.02,CNX2440687,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
430,800-200012.02,CNX2440687,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
431,800-200012.02,CNX2440687,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
432,800-200012.02,CNX24505MF,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
433,800-200012.02,CNX24505MF,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z51A,DCS11
434,800-200012.02,CNX24505MF,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
435,800-200012.02,CNX24505MF,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z51A,DCS11
436,800-200012.02,CNX24505MF,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
437,800-200012.02,CNX24505MF,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z51A,DCS11
438,800-200012.02,CNX24505MF,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
439,800-200012.02,CNX24505MF,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z51A,DCS11
440,800-200012.02,CNX24505MF,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
441,800-200012.02,CNX24505MF,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z51A,DCS11
442,800-200012.02,CNX24505MF,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
443,800-200012.02,CNX24505MF,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z51A,DCS11
444,800-200012.02,CNX24505MF,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
445,800-200012.02,CNX24505MF,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z51A,DCS11
446,800-200012.02,CNX24505MF,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
447,800-200012.02,CNX24505MF,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z51A,DCS11
448,800-200012.02,CNX2500NHL,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
449,800-200012.02,CNX2500NHL,CHN,0,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
450,800-200012.02,CNX2500NHL,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z47A,DCN5
451,800-200012.02,CNX2500NHL,CHN,1,2,0602,1,HPE     600 IOM,IOM 1,P04033-001,N9Z50A,DCS12
452,800-200012.02,CNX2500NHL,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
453,800-200012.02,CNX2500NHL,CHN,0,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
454,800-200012.02,CNX2500NHL,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z47A,DCN5
455,800-200012.02,CNX2500NHL,CHN,1,2,0602,0,HPE     600 IOM,IOM 0,P04033-001,N9Z50A,DCS12
456,800-200012.02,CNX2500NHL,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
457,800-200012.02,CNX2500NHL,CHN,0,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
458,800-200012.02,CNX2500NHL,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z47A,DCN5
459,800-200012.02,CNX2500NHL,CHN,1,0,0603,1,n/a,IOM 1,n/a,N9Z50A,DCS12
460,800-200012.02,CNX2500NHL,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
461,800-200012.02,CNX2500NHL,CHN,0,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
462,800-200012.02,CNX2500NHL,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z47A,DCN5
463,800-200012.02,CNX2500NHL,CHN,1,0,0603,0,n/a,IOM 0,n/a,N9Z50A,DCS12
464,683542-001,CNX2450045,SEAGATE,"0,1",0,409b,1,n/a,SAS B,756487-001,QR490-63007,DCN2
465,683542-001,CNX2450045,SEAGATE,"0,1",0,409b,1,n/a,SAS B,756487-001,QR490-63007,DCN2
466,683542-001,CNX2450045,SEAGATE,"0,1",0,409b,0,n/a,SAS A,756487-001,QR490-63007,DCN2
467,683542-001,CNX2450045,SEAGATE,"0,1",0,409b,0,n/a,SAS A,756487-001,QR490-63007,DCN2
468,800-200012.02,CNX240000G,CHN,0,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
469,800-200012.02,CNX240000G,CHN,0,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
470,800-200012.02,CNX240000G,CHN,0,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
471,800-200012.02,CNX240000G,CHN,1,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B33A,DCN5
472,800-200012.02,CNX240000G,CHN,1,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
473,800-200012.02,CNX240000G,CHN,1,1,0602,0,HPE     600 IOM,IOM 0,P04033-001,R3B35A,DCS12
474,800-200012.02,CNX240000G,CHN,0,0,0603,1,n/a,IOM 1,n/a,R3B33A,DCN5
475,800-200012.02,CNX240000G,CHN,0,0,0603,1,n/a,IOM 1,n/a,R3B35A,DCS12
